1629000900000,46550.02000000,46748.45000000,46546.73000000,46742.43000000,293.86427100,1629001799999,13710614.39920969,9459,160.26614200,7477609.62308561,0
1629001800000,46742.44000000,46825.89000000,46650.95000000,46732.31000000,264.70424200,1629002699999,12372789.39900548,9078,156.62257700,7320541.69697116,0
1629002700000,46732.31000000,46742.67000000,46652.25000000,46721.99000000,174.87087600,1629003599999,8165842.84051841,7897,89.29490300,4169850.95490335,0
1629003600000,46721.99000000,46823.00000000,46627.98000000,46811.96000000,226.23174500,1629004499999,10574032.33635902,21552,110.29634500,5155108.64479899,0
1629004500000,46811.96000000,46880.00000000,46635.28000000,46716.57000000,231.24473800,1629005399999,10817951.40850531,22708,107.92654800,5049324.94309342,0
1629005400000,46716.57000000,46789.23000000,46574.73000000,46606.00000000,417.85449100,1629006299999,19491273.22290880,22587,251.12594300,11709712.69405311,0
1629006300000,46605.99000000,46696.37000000,46501.00000000,46622.09000000,349.46279000,1629007199999,16288498.62958708,22541,176.72315500,8237238.26790741,0
1629007200000,46617.70000000,46773.13000000,46536.21000000,46568.20000000,319.07639400,1629008099999,14881871.75594026,10085,182.68900400,8520805.44051196,0
1629008100000,46568.19000000,46573.89000000,46280.00000000,46435.00000000,679.19595500,1629008999999,31526301.37655254,17655,292.60390000,13582843.81518878,0
1629009000000,46434.99000000,46549.29000000,46363.47000000,46488.61000000,280.74340800,1629009899999,13043074.61997899,8781,168.47711700,7827758.96801145,0
1629009900000,46488.61000000,46561.04000000,46401.06000000,46406.29000000,237.29378800,1629010799999,11026031.85427820,8765,112.35456200,5220902.10659406,0
1629010800000,46406.29000000,46461.97000000,46132.78000000,46171.17000000,1038.00140200,1629011699999,48016549.19495058,21281,554.53166200,25645997.24195814,0
1629011700000,46171.17000000,46344.14000000,46140.01000000,46315.08000000,411.15617200,1629012599999,19017816.19293751,11788,248.60298000,11499682.20215508,0
1629012600000,46315.07000000,46315.07000000,46072.31000000,46092.13000000,603.35752300,1629013499999,27859586.86285527,14442,288.11684000,13303353.79920285,0
1629013500000,46092.13000000,46110.00000000,45519.00000000,45742.92000000,2196.68592400,1629014399999,100632476.90955639,51531,820.96163300,37598880.44162281,0
1629014400000,45738.34000000,45890.00000000,45555.55000000,45861.38000000,985.25032000,1629015299999,45045125.35270763,48265,602.28403200,27525426.56026263,0
1629015300000,45861.37000000,45868.97000000,45684.27000000,45724.73000000,503.38088200,1629016199999,23043063.35118160,41486,213.66578600,9779093.32214157,0
1629016200000,45724.74000000,45918.88000000,45630.69000000,45782.10000000,577.75934700,1629017099999,26458820.09963892,42719,280.80088800,12857547.49699556,0
1629017100000,45782.10000000,45894.77000000,45715.00000000,45732.93000000,415.40632400,1629017999999,19022391.52342646,40307,216.10281400,9895382.83764401,0
1629018000000,45732.94000000,45973.84000000,45640.00000000,45960.71000000,525.97026500,1629018899999,24087585.87366299,15839,256.65804600,11759245.68650114,0
1629018900000,45956.84000000,45972.85000000,45833.06000000,45863.31000000,357.15632100,1629019799999,16392961.41372713,11231,176.10040500,8082395.36131353,0
1629019800000,45863.31000000,46129.50000000,45812.41000000,46126.74000000,420.28439000,1629020699999,19315670.66918439,13248,245.71121100,11296074.55488397,0
1629020700000,46126.75000000,46167.26000000,45998.29000000,46027.35000000,465.90893600,1629021599999,21463438.67218456,13205,211.34108800,9737169.35482240,0
1629021600000,46027.34000000,46136.69000000,45916.44000000,46081.69000000,538.00692300,1629022499999,24758076.01297548,13195,209.50721400,9642589.69656284,0
1629022500000,46081.68000000,46142.97000000,45930.00000000,45996.32000000,731.10536200,1629023399999,33636230.14855770,13852,184.69600400,8498340.75176068,0
1629023400000,45996.32000000,46063.87000000,45844.80000000,45902.57000000,405.19892400,1629024299999,18616127.18379121,10329,133.94055300,6154420.83995657,0
1629024300000,45902.57000000,45957.92000000,45800.00000000,45929.98000000,331.85432100,1629025199999,15224801.28603370,9853,173.76167300,7972541.52356470,0
1629025200000,45929.98000000,45929.98000000,45658.30000000,45684.98000000,419.34068700,1629026099999,19200090.26466461,12837,179.71944100,8229909.98713002,0
1629026100000,45684.99000000,45881.72000000,45650.16000000,45878.77000000,279.08107000,1629026999999,12781765.19008658,9807,156.00857400,7144641.54944017,0
1629027000000,45878.76000000,46120.00000000,45859.01000000,46034.55000000,420.67969600,1629027899999,19360851.39212639,13173,229.31797200,10553717.48517780,0
1629027900000,46034.55000000,46034.56000000,45875.66000000,45923.57000000,496.61359200,1629028799999,22810470.99802022,11220,183.37538400,8423382.75913832,0
1629028800000,45923.57000000,46070.00000000,45805.01000000,45972.91000000,465.99230400,1629029699999,21410305.78553061,13167,257.99906900,11853371.74255507,0
1629029700000,45972.91000000,45991.75000000,45801.86000000,45886.81000000,285.37182100,1629030599999,13092864.77393146,9356,128.33337500,5888626.20109507,0
1629030600000,45886.81000000,45886.81000000,45700.44000000,45781.54000000,381.12952200,1629031499999,17450210.23481206,10864,190.61351900,8727437.08721090,0
1629031500000,45781.54000000,45915.36000000,45705.13000000,45808.00000000,240.05684000,1629032399999,10992825.62178880,8616,122.83811500,5625671.74297498,0
1629032400000,45808.00000000,45925.00000000,45721.67000000,45921.56000000,293.25582000,1629033299999,13443404.50561966,9303,144.61024400,6629068.92386633,0
1629033300000,45921.56000000,45956.24000000,45834.48000000,45885.41000000,205.22083800,1629034199999,9420671.28167282,8276,101.07057600,4639830.95412565,0
1629034200000,45885.40000000,45909.16000000,45600.54000000,45607.46000000,410.60310700,1629035099999,18787749.09745845,13160,181.13417700,8288351.21198930,0
1629035100000,45607.46000000,46070.00000000,45500.00000000,46050.00000000,1002.16622600,1629035999999,45877973.14768553,22612,478.96485900,21937862.96030848,0
1629036000000,46049.99000000,46498.89000000,45927.16000000,46342.93000000,1208.33231400,1629036899999,55931216.36291013,26592,656.61585200,30400284.42342457,0
1629036900000,46342.93000000,46420.00000000,46222.58000000,46328.53000000,445.14517300,1629037799999,20621976.59101594,12689,224.01611300,10378831.37955309,0
1629037800000,46328.53000000,46378.89000000,46149.56000000,46203.35000000,306.62994300,1629038699999,14179412.06373796,9719,136.74423400,6323251.61098190,0
